survey_id,site_code,location_type,survey_date,time_start,time_end,observer,wind_speed,wind_dir,air_temp,cloud_cover,survey_notes,human_activity_notes,wind,precipitation,disturbances,sight_obstruct,noise_level,site_condition,non_bird_species,additional_bird_observations
1324,I-17,ESCA,2002-07-02,05:23:00,05:38:00,KaCl,0.0,,30.0,,"Light wind, overcast but clearing.  C. Putnam present.  Difficult to hear birds over traffic noise.  Nest in Saguaro 100m, likely dove nest.",,,,False,,,,,
1329,G-15,ESCA,2002-07-02,06:15:00,06:30:00,KaCl,0.0,,29.0,80.0,1-2 birds heard but not id'd.  C Putnam present.,,,,False,,,,,
1328,F-8,ESCA,2002-07-02,09:18:00,09:33:00,KaCl,0.0,,34.0,70.0,Mobile homes nearby; hear engine running in distance.  Chickens.,,,,False,,,,,
1327,I-11,ESCA,2002-07-02,07:18:00,07:33:00,KaCl,0.0,,33.0,80.0,C. Putnam present.,,,,False,,,,,
1323,EN-4B,riparian,2002-07-02,08:38:00,08:53:00,KaCl,0.0,,33.0,70.0,Very light wind.  West view obstructed by tree.  High berm to east.  1-2 birds heard but not id'd.,,,,False,,,,,
1245,PN-2A,riparian,2002-07-03,08:20:00,08:35:00,SuLe,0.0,,31.0,85.0,20% obstructed view.  Claire present.,,,,False,,,,,
1243,AD-10,ESCA,2002-07-03,06:25:00,06:40:00,SuLe,0.0,,29.0,90.0,15% obstructed view.  Claire present.,,,,False,,,,,
1244,AF-12,ESCA,2002-07-03,07:30:00,07:45:00,SuLe,5.0,E,33.0,85.0,Claire present.,,,,False,,,,,
1275,V-20,ESCA,2002-07-03,08:15:00,08:30:00,DiSt,8.0,,32.0,100.0,Very dry vegetation.,,,,False,,,,,
1316,P-18,ESCA,2002-07-03,06:16:00,06:31:00,KaCl,0.0,,28.0,80.0,"Light wind.  Moderate traffic.  15 Swallows seen 40m, no direction, foraging in canal.",,,,False,,,,,
1317,M-16,ESCA,2002-07-03,07:12:00,07:27:00,KaCl,0.0,,32.0,80.0,Light wind.  Bare ag field.,,,,False,,,,,
1319,N-12,ESCA,2002-07-03,08:07:00,08:22:00,KaCl,0.0,,29.0,,"Light wind, overcast, light rain.  Construction noise across Bullard Rd.  View partially blocked by orange trees.  Coyote seen running through grove 50m.  1 MODO seen and heard 0-5m with no direction.",,,,False,,,,,
1321,P-16,ESCA,2002-07-03,09:02:00,09:17:00,KaCl,0.0,,32.0,,"Light rain, light wind, overcast.  View somewhat blocked.  Some bird feeders.  1 comorant FT 10-20m seen W Dir.  NOMO heard W Dir.",,,,False,,,,,
1322,PE-10B,riparian,2002-07-03,05:34:00,05:49:00,KaCl,0.0,,28.0,80.0,"Light rain.  C. Putnam present.  Flies.  Dogs.  Heron-like bird seen prior to count by C. Putnam, perhaps BCNH juvenile.  1 cormorant FT 10-20m N Dir circling.",,,,False,,,,,
1278,EE-7C,riparian,2002-07-05,07:45:00,08:00:00,DiSt,8.0,,32.0,10.0,Traffic noise.  Cicadas.  3 more PFLBs seen after count to east.,,,,False,,,,,
1246,PE-11A,riparian,2002-07-05,06:15:00,06:30:00,SuLe,8.0,SE,28.0,0.0,20% obstructed view.,,,,False,,,,,
1247,AD-21,ESCA,2002-07-05,06:50:00,07:05:00,SuLe,19.0,E,28.0,0.0,Alfalfa recently cut.,,,,False,,,,,
1318,EN-7B,riparian,2002-07-05,06:48:00,07:03:00,KaCl,0.0,,26.0,0.0,Light wind.  Some obstruction from trees.,,,,False,,,,,
1250,AA-20,ESCA,2002-07-05,09:05:00,09:20:00,SuLe,16.0,S,35.0,0.0,"5% obstructed view.  Chickens, goats and sheep in yard.",,,,False,,,,,
1249,Z-23,ESCA,2002-07-05,08:20:00,08:35:00,SuLe,13.0,E,33.0,0.0,20% obstructed view.,,,,False,,,,,
1248,AE-23,ESCA,2002-07-05,07:30:00,07:45:00,SuLe,16.0,E,32.0,0.0,5% obstructed view.,,,,False,,,,,
1276,U-13,ESCA,2002-07-05,06:20:00,06:35:00,DiSt,8.0,,27.0,20.0,Very dry.  Flushed a LENI on hike back down.,,,,False,,,,,
1277,U-12,ESCA,2002-07-05,07:10:00,07:25:00,DiSt,16.0,,29.0,10.0,Construction work.,,,,False,,,,,
1308,AD-21,ESCA,2002-07-08,07:40:00,07:55:00,DiSt,8.0,,27.0,50.0,"Alfalfa in 2nd growth is 6"" high.  Irrigation.",,,,False,,,,,
1338,U-8,ESCA,2002-07-08,06:23:00,06:38:00,KaCl,0.0,,24.0,,C.Putnam present.  High clouds.  1 CBTH FT seen 20-40m.,,,,False,,,,,
1279,AE-23,ESCA,2002-07-08,07:50:00,08:05:00,DiSt,8.0,,24.0,50.0,Crops to N are 1 ft. high.  SE of plot is being developed.  2 KILLs FT seen after count.  Tim Melnick present.,,,,False,,,,,
1265,PE-13A,riparian,2002-07-08,08:25:00,08:40:00,SuLe,0.0,,34.0,20.0,"30% obstructed view.  Grey Squirrel, 2 Cottontails, Ground Squirrel.",,,,False,,,,,
1264,V-14,ESCA,2002-07-08,07:45:00,08:00:00,SuLe,0.0,,34.0,25.0,10% obstructed view.  3 dogs barking.,,,,False,,,,,
1334,X-8,ESCA,2002-07-08,07:53:00,08:08:00,KaCl,0.0,,32.0,30.0,Light wind.  C. Putnam present.  View somewhat obstructed by trees.  Barking dogs.  Traffic noise.  Housing development encroaching.  MODO heard N Dir.,,,,False,,,,,
1251,V-13,ESCA,2002-07-08,07:15:00,07:30:00,SuLe,5.0,E,31.0,20.0,20% obstructed view.,,,,False,,,,,
1252,U-13,ESCA,2002-07-08,09:05:00,09:20:00,SuLe,8.0,N,36.0,20.0,20% obstructed view.,,,,False,,,,,
1310,AB-19,ESCA,2002-07-08,09:10:00,09:25:00,DiSt,8.0,,32.0,50.0,"NE, E, SE views partly blocked.",,,,False,,,,,
1309,PE-11A,riparian,2002-07-08,08:30:00,08:45:00,DiSt,8.0,,29.0,50.0,1Least Bittern flew past and landed 40m N Dir.,,,,False,,,,,
1258,T-11,ESCA,2002-07-09,07:40:00,07:55:00,SuLe,5.0,E,35.0,70.0,20% obstructed view.  Barking dog.,,,,False,,,,,
1259,T-13,ESCA,2002-07-09,08:10:00,08:25:00,SuLe,5.0,E,37.0,80.0,10% obstructed view.,,,,False,,,,,
1260,R-12,ESCA,2002-07-09,08:40:00,08:55:00,SuLe,5.0,S,36.0,0.0,20% obstructed view.,,,,False,,,,,
1330,AF-12,ESCA,2002-07-09,08:05:00,08:20:00,KaCl,0.0,,35.0,60.0,Windy.,,,,False,,,,,
1337,AC-16,ESCA,2002-07-09,06:06:00,06:21:00,KaCl,0.0,,32.0,70.0,Light wind.  West view blocked by 7' berm.  Road construction.  Air traffic.  1 ATFL FT seen 5-10m.,,,,False,,,,,
1336,AA-17,ESCA,2002-07-09,05:26:00,05:41:00,KaCl,0.0,,33.0,80.0,Moderate wind.  6 MODOs flyovers seen W Dir. 5-10m.,,,,False,,,,,
1257,EE-7C,riparian,2002-07-09,07:05:00,07:20:00,SuLe,8.0,E,35.0,65.0,20% obstructed view.,,,,False,,,,,
1333,PN-1B,riparian,2002-07-09,06:55:00,07:10:00,KaCl,0.0,,29.0,80.0,"After count:  1 YHBL seen 10-20m fighting with RWBL, 1 GRHE FT seen 20-40m.  Songs of several sparrows can't ID; at least 3 SOSPs heard.",,,,False,,,,,
1261,EE-6A,riparian,2002-07-09,09:10:00,09:25:00,SuLe,8.0,NE,37.0,75.0,5% obstructed view.  Water in river.,,,,False,,,,,
1331,PN-2A,riparian,2002-07-09,08:58:00,09:13:00,KaCl,0.0,,35.0,75.0,Light wind.  Flowing river.,,,,False,,,,,
1256,U-12,ESCA,2002-07-09,06:40:00,06:55:00,SuLe,8.0,E,33.0,70.0,10% obstructed view.  Construction at church.,,,,False,,,,,
1297,V-16,ESCA,2002-07-10,08:50:00,09:05:00,DiSt,8.0,,32.0,50.0,"Except for east, views in all directions partly or totally blocked.  Leafblower and dog noise.",,,,False,,,,,
1266,S-16,ESCA,2002-07-10,08:00:00,08:15:00,SuLe,8.0,NE,34.0,30.0,20% obstructed view.,,,,False,,,,,
1262,T-19,ESCA,2002-07-10,07:25:00,07:40:00,SuLe,5.0,E,34.0,25.0,5% obstructed view.  Ag field changing to residential.,,,,False,,,,,
1294,Y-19,ESCA,2002-07-10,07:15:00,07:30:00,DiSt,0.0,,27.0,80.0,"SE, S, SW views blocked.",,,,False,,,,,
1295,X-18,ESCA,2002-07-10,07:50:00,08:05:00,DiSt,8.0,,29.0,80.0,"NW, N, NE views blocked.  Lots of traffic and people.  Flushed 1 WWDO on approach.",,,,False,,,,,
1296,W-17,ESCA,2002-07-10,08:25:00,08:40:00,DiSt,8.0,,32.0,50.0,"S, SE, E, NE, N views blocked by structures.  Jet noise.",,,,False,,,,,
1332,AD-10,ESCA,2002-07-10,07:37:00,07:52:00,KaCl,0.0,,31.0,50.0,Light wind.  Natural desert.,,,,False,,,,,
1263,V-18,ESCA,2002-07-10,06:55:00,07:10:00,SuLe,8.0,E,33.0,30.0,20% obstructed view.  Lots of insects around.  Ag field.,,,,False,,,,,
1314,O-9,ESCA,2002-07-11,06:58:00,07:13:00,KaCl,0.0,,32.0,,"Mostly clear, light wind.  Traffic, construction noise in distance.  100 WWDOs flying south during count.  CBTH heard  NE Dir, no distance.",,,,False,,,,,
1315,L-7,ESCA,2002-07-11,05:47:00,06:02:00,KaCl,0.0,,29.0,0.0,,,,,False,,,,,
1300,V-14,ESCA,2002-07-12,09:10:00,09:25:00,DiSt,8.0,,38.0,20.0,"NE, N, NW views partly blocked.  Sprinklers on next door.  Dogs.",,,,False,,,,,
1299,V-13,ESCA,2002-07-12,08:45:00,09:00:00,DiSt,8.0,,38.0,30.0,All directions blocked by buildings.  Worker with radio.,,,,False,,,,,
1298,W-15,ESCA,2002-07-12,08:10:00,08:25:00,DiSt,8.0,,32.0,40.0,"SE, S views partly blocked.  Yardworkers'  noise.  Cicadas.",,,,False,,,,,
1288,T-19,ESCA,2002-07-13,07:35:00,07:50:00,DiSt,8.0,,32.0,10.0,Agricultural field with houses encroaching.,,,,False,,,,,
1290,P-18,ESCA,2002-07-13,08:45:00,09:00:00,DiSt,16.0,,35.0,10.0,Alfalfa to S is cut and piled to dry.,,,,False,,,,,
1289,S-16,ESCA,2002-07-13,08:10:00,08:25:00,DiSt,8.0,,35.0,10.0,"W, SW, S views blocked.",,,,False,,,,,
1293,AA-20,ESCA,2002-07-14,08:55:00,09:10:00,DiSt,8.0,,35.0,10.0,Flood irrigation.  Sheep and goats grazing on now vacant lot to SE.,,,,False,,,,,
1291,EE-15A,riparian,2002-07-14,07:35:00,07:50:00,DiSt,8.0,,29.0,0.0,View blocked by canopy.  3 NRWSs seen FO after count.,,,,False,,,,,
1292,Z-23,ESCA,2002-07-14,08:20:00,08:35:00,DiSt,8.0,,32.0,10.0,SW view blocked by wall.  Vacant field graded.,,,,False,,,,,
1225,X-18,ESCA,2002-07-15,06:20:00,06:35:00,SuLe,0.0,,29.0,30.0,10% obstructed view.  Ground is wet.,,,,False,,,,,
1223,EE-15A,riparian,2002-07-15,07:40:00,07:55:00,SuLe,8.0,S,30.0,70.0,25% obstructed view.  Not at point center; at drain opening.  Basin flooded.,,,,False,,,,,
1224,PE-1D,riparian,2002-07-15,06:55:00,07:10:00,SuLe,8.0,SE,31.0,35.0,25% obstructed view.  Ground moist.,,,,False,,,,,
1226,V-16,ESCA,2002-07-15,08:55:00,09:10:00,SuLe,8.0,NE,33.0,75.0,15% obstructed view.,,,,False,,,,,
1222,W-17,ESCA,2002-07-15,08:20:00,08:35:00,SuLe,0.0,,31.0,75.0,20% obstructed view.,,,,False,,,,,
1312,AB-19,ESCA,2002-07-16,07:10:00,07:25:00,KaCl,0.0,,29.0,,"50% view blocked.  Mostly cloudy, light wind.  1 MODO flyover W Dir.  1 HOSP, 1 HOFI 0-5m FT seen overhead.",,,,False,,,,,
1313,AA-20,ESCA,2002-07-16,08:05:00,08:20:00,KaCl,0.0,,30.0,,"Mostly cloudy, light wind.  Traffic.  25% view blocked.  1 HOFI flyover.  KILL seen after count.  Chickens.",,,,False,,,,,
1311,PE-11A,riparian,2002-07-16,06:30:00,06:45:00,KaCl,0.0,,28.0,90.0,25% obstruction.  Leaf blower.,,,,False,,,,,
1253,V-20,ESCA,2002-07-17,07:15:00,07:30:00,SuLe,8.0,E,31.0,80.0,5% obstructed view.  1 medium (MODO size) passerine sp. with buzzy call like woodcock seen and heard 20-40m S Dir.,,,,False,,,,,
1339,AD-21,ESCA,2002-07-18,07:53:00,08:08:00,KaCl,0.0,,29.0,50.0,Windy.  Some obstruction from fence.  Noisy.  50 RWBLs 200m out in field; likely EUSTs too.,,,,False,,,,,
1254,W-15,ESCA,2002-07-18,06:15:00,06:30:00,SuLe,0.0,,30.0,20.0,10% obstructed view.,,,,False,,,,,
1340,AE-23,ESCA,2002-07-18,07:10:00,07:25:00,KaCl,0.0,,29.0,50.0,"Lots of construction noise, some traffic noise.  Windy.  Housing development to south.  GRRO seen prior to count.  6 UNID seen FT 05m S Dir. may have been Towhees.",,,,False,,,,,
1301,PE-1D,riparian,2002-07-19,07:45:00,08:00:00,DiSt,8.0,,32.0,10.0,"Views blocked by dense vegetation.  Traffic noise.  After count:  6 BCNHs, 6 KILLs, GTGR, MODO, WWDO, ANHU, VERD, RODO, 1 GBHE fly-over, 12 SNEGs, 5 GREGs, 2 DCCOs, 3 PBGRs, 1 GBHE in water,2 ATFLs, 1 CAKI, 2 CAEGs, 2 MALLs.",,,,False,,,,,
1302,PN-2A,riparian,2002-07-19,08:45:00,09:00:00,DiSt,8.0,,35.0,10.0,"3 horses grazing along river.  After count:  1 CORA seen 10m, also male VEFL.",,,,False,,,,,
1303,PN-1B,riparian,2002-07-20,07:50:00,08:05:00,DiSt,8.0,,29.0,0.0,,,,,False,,,,,
1304,AF-12,ESCA,2002-07-20,08:50:00,09:05:00,DiSt,8.0,,32.0,0.0,Very dry.,,,,False,,,,,
1343,Z-23,ESCA,2002-07-21,07:00:00,07:15:00,KaCl,0.0,,28.0,0.0,"Light wind.  S, SW views blocked by wall.",,,,False,,,,,
1307,PE-10B,riparian,2002-07-22,08:25:00,08:40:00,DiSt,16.0,,21.0,50.0,"Mosquito spraying started mid-count across ponds.  Wes Canfield reports pair of Ruddy Ducks with 6 young in June/July; also Virginia Rails, Beavers, and bobcats.",,,,False,,,,,
1305,V-18,ESCA,2002-07-22,07:40:00,07:55:00,DiSt,8.0,,29.0,50.0,Views blocked all directions by trees.  2 ABTOs seen after count.,,,,False,,,,,
1341,EE-7C,riparian,2002-07-22,08:25:00,08:40:00,KaCl,0.0,,31.0,,"Light wind, high clouds.  View obstructed to west by vegetation.  Noise from road.",,,,False,,,,,
1335,U-12,ESCA,2002-07-22,07:45:00,08:00:00,KaCl,0.0,,29.0,50.0,Light wind.  Church construction.  NW view blocked.,,,,False,,,,,
1306,P-16,ESCA,2002-07-22,09:05:00,09:20:00,DiSt,16.0,,35.0,50.0,"SE, E, NE views blocked.",,,,False,,,,,
1359,R-12,ESCA,2002-07-23,08:11:00,08:26:00,KaCl,0.0,,32.0,50.0,E view blocked by wall.  Light wind.,,,,False,,,,,
1346,EE-6A,riparian,2002-07-23,07:25:00,07:40:00,KaCl,0.0,,30.0,,"Mostly cloudy, light wind.  Traffic noise.  Water present.  MALL entry with no information.  2 GTGRs FT 0-5m overhead.  Juvenile BLPH seen 30s. before count.  GRRO on car after count.  1 GAQU seen 40m w/another but I counted already.",,,,False,,,,,
1358,PE-13A,riparian,2002-07-24,07:03:00,07:18:00,KaCl,0.0,,27.0,,"Humid, recent rain, partly cloudy.  View blocked some by vegetation.  UNID humm seen N Dir.",,,,False,,,,,
1342,U-13,ESCA,2002-07-24,07:55:00,08:10:00,KaCl,0.0,,29.0,,Humid. Partly cloudy.  View blocked by vegetation.  Lots of hummers.,,,,False,,,,,
1360,T-13,ESCA,2002-07-25,08:25:00,08:40:00,KaCl,0.0,,31.0,0.0,Light wind.  A little obstruction from houses.  Barking dogs.  Some traffic noise.,,,,False,,,,,
1255,X-8,ESCA,2002-07-25,08:15:00,08:30:00,SuLe,13.0,SW,33.0,5.0,15% obstructed view.  Construction in distance.,,,,False,,,,,
1352,T-11,ESCA,2002-07-25,07:50:00,08:05:00,KaCl,0.0,,31.0,0.0,Moderate wind.  Moderate traffic noise.  View blocked some by walls and houses.,,,,False,,,,,
1282,EN-7B,riparian,2002-07-26,09:20:00,09:35:00,DiSt,16.0,,35.0,30.0,No water flowing in creek.,,,,False,,,,,
1281,PN-7A,riparian,2002-07-26,08:35:00,08:50:00,DiSt,16.0,,32.0,30.0,"SE, S, SW views partly restricted by canyon walls and vegetation.  6 BTSPs seen on way out.",,,,False,,,,,
1280,X-8,ESCA,2002-07-26,07:50:00,08:05:00,DiSt,0.0,,29.0,40.0,Sonoran desert under development.  Plot is still intact.  Recent rain has helped vegetation.,,,,False,,,,,
1361,V-14,ESCA,2002-07-26,08:25:00,08:40:00,KaCl,0.0,,32.0,,"Very few clouds, light wind.  Some obstruction from plants and houses.  Dog barking.  Not much traffic noise.  1 HOSP seen 0-5m.",,,,False,,,,,
1347,V-13,ESCA,2002-07-26,07:53:00,08:08:00,KaCl,0.0,,32.0,,"Few clouds, some breezes.  School courtyard.  Construction worker with radio.",,,,False,,,,,
1284,W-6,ESCA,2002-07-28,08:10:00,08:25:00,DiSt,8.0,,32.0,60.0,,,,,False,,,,,
1283,AD-10,ESCA,2002-07-28,07:00:00,07:15:00,DiSt,0.0,,29.0,60.0,,,,,False,,,,,
1285,U-8,ESCA,2002-07-28,09:05:00,09:20:00,DiSt,16.0,,35.0,40.0,Actual area around plot untouched but NW of plot graded and surveyed for development.  Paved road in from Happy Valley Road and frontage road blocked.,,,,False,,,,,
1353,W-17,ESCA,2002-07-29,07:15:00,07:30:00,KaCl,0.0,,29.0,0.0,"Light wind.  N, E views blocked by buildings, S by wall.  Lots of air traffic noise.  Streetsweeper. 1 UNID passerine seen 5-10m W Dir, warbler like.",,,,False,,,,,
1349,S-16,ESCA,2002-07-29,08:40:00,08:55:00,KaCl,0.0,,29.0,,"Light wind.  Some obstruction from vegetation and buildings.  Overheads:  1 EUST 0-5m FT, 1 MODO 0-5m FT.",,,,False,,,,,
1287,O-9,ESCA,2002-07-29,08:50:00,09:05:00,DiSt,8.0,,32.0,5.0,No birds heard at all during count.  Only doves seen along canal.  1 BTGN heard W Dir after count.  Very dry.,,,,False,,,,,
1286,Q-7,ESCA,2002-07-29,07:50:00,08:05:00,DiSt,8.0,,29.0,5.0,Very dry.  Housing development 1 mile S.,,,,False,,,,,
1351,W-15,ESCA,2002-07-29,06:30:00,06:45:00,KaCl,0.0,,24.0,0.0,Very light wind.  Some obstruction from houses and vegetation.,,,,False,,,,,
1350,V-16,ESCA,2002-07-29,08:00:00,08:15:00,KaCl,0.0,,29.0,,"Light wind.  S, W views obstructed, NE view obstructed by buildings.  Barking dog.",,,,False,,,,,
1357,V-18,ESCA,2002-07-30,08:02:00,08:17:00,KaCl,0.0,,31.0,,"Sunny with high clouds, very light wind.  50% blocked view by trees and vegetation.",,,,False,,,,,
1355,T-19,ESCA,2002-07-30,07:20:00,07:35:00,KaCl,0.0,,28.0,,"Partly cloudy, very light wind.  Construction noise in distance.  NOMO nest nearby.  Lots of birds in trees in distance to NE. 4 UNID passerines seen FT 5-10m W Dir, WEKI like?",,,,False,,,,,
1356,V-20,ESCA,2002-07-31,07:45:00,08:00:00,KaCl,0.0,,27.0,,"Mostly cloudy, very light wind.  Air traffic noise.",,,,False,,,,,
1363,AC-16,ESCA,2002-08-01,08:00:00,08:15:00,DiSt,8.0,,32.0,70.0,"SW, W, NW views blocked.",,,,False,,,,,
1348,PE-1D,riparian,2002-08-01,08:10:00,08:25:00,KaCl,0.0,,32.0,,"Light wind, partly cloudy.  View partially obstructed by vegetation.  Noise from traffic, airplanes, industry.",,,,False,,,,,
1354,EE-15A,riparian,2002-08-01,07:13:00,07:28:00,KaCl,0.0,,27.0,,View blocked in all directions except SE by vegetation.  Water present.  Partly cloudy.  Likely 50 HOFIs in area--seen while leaving.  Several bird nests in trees.  ANHU seen SE Dir.,,,,False,,,,,
1362,AA-17,ESCA,2002-08-01,07:30:00,07:45:00,DiSt,0.0,,29.0,70.0,"NE, E, SE views blocked.  Extreme traffic noise.",,,,False,,,,,
1364,PE-13A,riparian,2002-08-01,09:10:00,09:25:00,DiSt,16.0,,32.0,50.0,"Water almost to count point.  Pollywogs in plot pond.  Coyote, Ringtail, Bobcat tracks.  1 RODO 0-5m flushed on approach.  2 GAQUs, 3 ABTOs at 5-10m on trail in.  Rabbit.  20-30 Dragonflies.  Heard BTGN after count.  Pair CBTHs seen after count.",,,,False,,,,,
1374,EE-6A,riparian,2002-08-02,09:05:00,09:20:00,DiSt,16.0,,35.0,80.0,Water flowing in channel due to recent rains.  3 TUVUs seen flying up and down channel after count.  Coyote seen 100m to north.,,,,False,,,,,
1345,Y-19,ESCA,2002-08-02,07:30:00,07:45:00,KaCl,0.0,,29.0,,"Partly cloudy, light wind. View blocked by houses and walls.  Garbage truck and pool cleaning truck noise.",,,,False,,,,,
1365,M-16,ESCA,2002-08-02,08:00:00,08:15:00,DiSt,16.0,,32.0,90.0,Ag field recently plowed.  Jets.,,,,False,,,,,
1366,N-12,ESCA,2002-08-02,08:35:00,08:50:00,DiSt,8.0,,35.0,80.0,Probably breeding area for WWDOs.  Orange trees being removed.  Towncenter complex to north nearing completion.,,,,False,,,,,
1344,X-18,ESCA,2002-08-02,08:15:00,08:30:00,KaCl,0.0,,29.0,,"Light wind with gusts, mostly cloudy.  Traffic.  N view blocked by buildings.  1 UNID PASS seen FT 10-20m SE Dir, very small.  1 UNID PASS seen FT 10-20m W Dir.",,,,False,,,,,
1369,I-11,ESCA,2002-08-03,08:25:00,08:40:00,DiSt,8.0,,35.0,30.0,Very dry.  Man target shooting to S.  Deer tracks near point.  Palo Verde with mistletoe might be dead.,,,,False,,,,,
1373,R-12,ESCA,2002-08-03,09:20:00,09:35:00,DiSt,8.0,,38.0,20.0,SE view blocked by wall and hedge.  Pasture being irrigated.,,,,False,,,,,
1368,G-15,ESCA,2002-08-03,07:50:00,08:05:00,DiSt,8.0,,32.0,30.0,Very dry.  Heard VERD 40m W when leaving point.,,,,False,,,,,
1367,I-17,ESCA,2002-08-03,07:05:00,07:20:00,DiSt,8.0,,29.0,30.0,"Brush along ""road"" from Miller Rd. has been mowed.  Very dry.",,,,False,,,,,
1372,L-7,ESCA,2002-08-04,08:00:00,08:15:00,DiSt,8.0,,29.0,50.0,Area not quite as dry as elsewhere.,,,,False,,,,,
1371,EN-4B,riparian,2002-08-04,08:35:00,08:50:00,DiSt,16.0,,29.0,50.0,Ground wet and standing water in low spots along Patton Road.  Desert Willows in bloom.,,,,False,,,,,
1370,F-8,ESCA,2002-08-04,09:15:00,09:30:00,DiSt,16.0,,35.0,30.0,3 CORAs seen 1 mile from point.,,,,False,,,,,
1457,V-18,ESCA,2002-10-01,07:15:00,07:30:00,BeRa,8.0,SE,18.0,,,,,,False,,,,,
1458,V-20,ESCA,2002-10-02,07:10:00,07:25:00,BeRa,8.0,E,18.0,,,,,,False,,,,,
1463,V-16,ESCA,2002-10-03,08:00:00,08:15:00,BeRa,0.0,,21.0,,,,,,False,,,,,
1462,W-17,ESCA,2002-10-03,08:25:00,08:40:00,BeRa,0.0,,24.0,,Air traffic.,,,,False,,,,,
1439,T-11,ESCA,2002-10-04,07:15:00,07:30:00,PaSc,0.0,,21.0,,35th Ave. and Grovers.  Houses to north and south.  Sunny.  2 MODOs NW.  NOMO seen and heard SW.  INDO seen W.  BHCO seen W.  3 HOSPs seen.  CBTH heard N. 3 INDOs seen on antenna.,,,,False,,,,,
1436,R-12,ESCA,2002-10-04,09:10:00,09:25:00,PaSc,0.0,,21.0,,"Thunderbird and 61 Ave.  Horse ranch.  Sunny.  Oleanders block SW view.  12 BRBLs seen (small dark birds).  2 RODOs seen.  Blackbirds probably Brewers, Cowbirds, possibly Starlings.  Mixed flock around horses about 75+ birds--too far to see well.  CBTH heard SW.  GIWO heard N.",,,,False,,,,,
1438,T-13,ESCA,2002-10-04,08:15:00,08:30:00,PaSc,0.0,,21.0,,39th Ave. and Hatcher.  Sunny and clear.  Houses to N and S.,,,,False,,,,,
1455,X-18,ESCA,2002-10-05,06:50:00,07:05:00,BeRa,0.0,,18.0,,,,,,False,,,,,
1456,Y-19,ESCA,2002-10-05,07:25:00,07:40:00,BeRa,0.0,,21.0,,,,,,False,,,,,
1459,W-15,ESCA,2002-10-06,07:05:00,07:20:00,BeRa,0.0,,18.0,0.0,,,,,False,,,,,
1442,U-12,ESCA,2002-10-06,06:45:00,07:00:00,PaSc,0.0,,21.0,0.0,Bell and 7th St.  SW church.  GIWO heard W.  2 GTGRs heard S.,,,,False,,,,,
1443,V-14,ESCA,2002-10-06,07:55:00,08:10:00,PaSc,0.0,,21.0,0.0,Winter and 13th St.  North--houses.,,,,False,,,,,
1461,V-13,ESCA,2002-10-07,06:55:00,07:10:00,BeRa,0.0,,21.0,,Courtyard.,,,,False,,,,,
1460,V-14,ESCA,2002-10-07,07:25:00,07:40:00,BeRa,0.0,,24.0,,,,,,False,,,,,
1471,R-12,ESCA,2002-10-09,09:35:00,09:50:00,BeRa,8.0,E,27.0,,,,,,False,,,,,
1475,T-13,ESCA,2002-10-09,07:05:00,07:20:00,BeRa,0.0,,18.0,,,,,,False,,,,,
1474,T-11,ESCA,2002-10-09,07:40:00,07:55:00,BeRa,0.0,,21.0,,,,,,False,,,,,
1473,U-13,ESCA,2002-10-09,08:55:00,09:10:00,BeRa,0.0,,27.0,,,,,,False,,,,,
1472,U-12,ESCA,2002-10-09,08:15:00,08:30:00,BeRa,0.0,,24.0,,,,,,False,,,,,
1440,W-15,ESCA,2002-10-11,06:30:00,06:45:00,PaSc,0.0,,21.0,10.0,41st and E. Palo Verde.  Houses to south and southeast.  Quiet area.  2 Rabbits.  9 EUSTs seen 40m.  GIWO seen E.  NOMO seen 5-10m.,,,,False,,,,,
1441,V-16,ESCA,2002-10-11,08:15:00,08:30:00,PaSc,0.0,,21.0,,"16th St. and Monte Vista.  Slightly overcast.  West and south--trees and fences, buildings to NE.  Building lot surrounded by peremeter of shrubs, oleanders, etc.  2 HOFIs seen FT.",,,,False,,,,,
1426,W-17,ESCA,2002-10-11,07:35:00,07:50:00,PaSc,0.0,,21.0,10.0,Greyhound Park.  Obstructed views:  South and East.  Noisy area.,,,,False,,,,,
1395,G-15,ESCA,2002-10-12,08:45:00,09:00:00,DiSt,8.0,,27.0,80.0,Vegetation in washes has greened up.,,,,False,,,,,
1394,T-19,ESCA,2002-10-12,07:10:00,07:25:00,DiSt,8.0,,24.0,80.0,Area of point count may become retention basin.,,,,False,,,,,
1393,I-17,ESCA,2002-10-12,08:00:00,08:15:00,DiSt,16.0,,24.0,80.0,Vegetation has greened up a lot since heavy rains in September.,,,,False,,,,,
1425,Y-19,ESCA,2002-10-12,07:25:00,07:40:00,PaSc,0.0,,21.0,,"Baseline and Bayview.  High, thin clouds--60's.  Obstructed view: East--Hse and trees.  1 RNSA seen 40m with no Dir.(note: saw 2 total(together).  6 HOSPs seen 40m with no Dir.",,,,False,,,,,
1422,X-18,ESCA,2002-10-12,06:30:00,06:45:00,PaSc,0.0,,21.0,,McAllister and University.  Educational.  High clouds.  West bldgs.  NOMO  seen and heard E Dir with no distance.  GIWO 20-40m heard with no direction.  ANHU seen and heard SW Dir with no distance.,,,,False,,,,,
1396,I-11,ESCA,2002-10-12,09:25:00,09:40:00,DiSt,16.0,,29.0,80.0,All CORAs flew from the north to the south.,,,,False,,,,,
